Molecule_id,Canonical_SMILES,Source
CHEMBL4284560,O=C(O)C1CCCN(C/C=C/C(c2ccc3occc3c2)(c2ccc3occc3c2)c2ccc3occc3c2)C1,S1
CHEMBL4284561,COC(=O)c1cc2c3ccccc3n(Cc3ccccc3C)c2c(-c2cn(C(C)=O)c3ccccc23)n1,S1
CHEMBL4284562,O=C(c1ccc(Br)cc1)N1N=C(c2ccc(F)cc2)CC1(O)c1ccc(F)cc1,S1
CHEMBL4284563,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(N)oc2c(I)n1,S1
CHEMBL4284564,CC(C)(C)C(=O)Nc1ncnc2c1cnn2CCCN1CCCCCC1,S1
CHEMBL4284565,C=C(c1ccccc1)[C@@]12CC[C@@H](O)[C@@H]1CC(CCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C)=C2c1ccccc1,S1
CHEMBL4284646,CCCCCc1cn(CC(=O)N[C@H]2[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]2O)nn1,S1
CHEMBL4284647,CS(=O)(=O)C1(c2cc(N3CC4CCC(C3)O4)nc(-c3cncc4[nH]ccc34)n2)CC1,S1
CHEMBL4284648,COc1cccc(Sc2cc(=O)n(O)c(=O)[nH]2)c1,S1
CHEMBL4284649,Cc1ncn(-c2ccc(Nc3nc(NCCO)c4c(n3)N(c3ccc(F)cc3)CC4(C)C)cc2F)n1,S1
CHEMBL4284650,c1ccc2c(c1)[nH]c1cnc(CNCCOCCOCCNCc3nccc4c3[nH]c3ccccc34)cc12,S1
CHEMBL4284651,Nc1cc(C(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,S1
CHEMBL4284738,C/C=C(\C)[C@H](C)[C@H](C)/C=C(C)/C=C/C/C(C)=C/Cc1cc(O)cc(OC)n1,S1
CHEMBL4284739,O=C(O)c1ccnc(-c2cn(CCN(Cc3ccc(Cl)cc3)C3CC3)cn2)c1,S1
CHEMBL4284740,CSCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(C)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(N)=O)[C@@H](C)O)C(C)C)[C@@H](C)O,S1
CHEMBL4284741,O=C(N/N=C/c1ccc(F)cc1Cl)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,S1
CHEMBL4284742,O=C(O)CCNS(=O)(=O)c1cc(Cl)cc(Cl)c1,S1
CHEMBL4284743,COCCCN1CCN(CCCCOc2ccc(N3C(=O)S/C(=C\c4ccc(Oc5ccc([N+](=O)[O-])cc5)cc4)C3=O)cc2)CC1,S1
CHEMBL4284830,CN(C(=O)c1ccc(F)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,S1
CHEMBL4284831,CC(=O)OCC(=O)C(C)(C)[C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@H]4[C@H]5OC[C@@]4(CCC5(C)C)CC[C@]32C)[C@@]1(C)CC#N,S1
CHEMBL4284832,CC(C)/C=C/C(=O)Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1,S1
CHEMBL4284833,CC(=O)Nc1ccc(-c2cn3c(n2)CCC3)cc1,S1
CHEMBL4284834,CO[C@@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)C(C5=CC(=O)OC5)=CC[C@]43O)C2)O[C@H](C)[C@@H]1O,S1
CHEMBL4284835,CCCCCCNC1=C(c2cn(C)c3ccccc23)C(=O)N(C)C1=O,S1
CHEMBL4284836,O=C(/C=C/c1cccc(OCc2ccccc2)c1)c1ccc(Cl)cc1,S1
CHEMBL4284915,Cc1c(C(=O)/C=C/c2ccc(F)cc2)cc2cccn2c1C(=O)c1ccccc1,S1
CHEMBL4284916,COc1ccc(/C=C/C(=O)c2cc3cccn3c(C(=O)c3ccccc3)c2C)cc1,S1
CHEMBL4284917,CC1(C)CC(OC(=O)c2ccc(/C=C/S(=O)(=O)Cc3ccc(OC(F)(F)F)cc3)cc2)CC(C)(C)N1[O],S1
CHEMBL4284918,CC1=C(C(=O)OCc2cccnc2)C(c2ccccc2[N+](=O)[O-])C2=C(CCCC2=O)N1,S1
CHEMBL4284995,CN(C(=O)CCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)c1ccc(F)nc1,S1
CHEMBL4284996,O=C(CCc1nnc(-c2ccc(Br)cc2F)o1)Nc1ccc2c(c1)c1ccccc1n2CCO,S1
CHEMBL4284997,CCCCCCn1c(-c2cc(-c3ccc(C)cc3)nc(N)n2)nc2ccccc21,S1
CHEMBL4284998,c1cc(-c2ncc(-c3ccc(-c4cnco4)cn3)o2)nc(-c2ncc(-c3ccc(-c4cnco4)cn3)o2)c1,S1
CHEMBL4285074,Nc1ncnc2c1c1cc(Cl)ccc1n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1F,S1
CHEMBL4285075,C[C@H](NC(=O)N(C)C1CCN(C2CCc3cc(-c4cncnc4)ccc32)CC1)c1ccc(C#CC2CC2)c(Cl)c1Cl,S1
CHEMBL4285076,COC(=O)C[C@@]1(C(=O)O)CCC[C@]2(C)c3ccc(C(C)(C)O)cc3CC[C@@H]12,S1
CHEMBL4285077,NC12CC3CC(CCO[N+](=O)[O-])(C1)CC(CCO[N+](=O)[O-])(C3)C2,S1
CHEMBL4285078,Cc1cc(C(=O)O)ccc1-c1ccc(-n2ccnc2)cc1,S1
CHEMBL4285163,O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cc(-c2cn3c(n2)CCC3)ccc1N1CCOCC1,S1
CHEMBL4285164,O=C(NO)c1ccc(CNc2cc3c(cn2)[nH]c2ccccc23)cc1,S1
CHEMBL4285165,CCn1c(=O)c(C)nc2cc(C(=O)N(C)Cc3cnn(-c4ccccc4)c3)ccc21,S1
CHEMBL4285166,COc1ccccc1CN[C@H]1C[C@@H]1c1ccccc1,S1
CHEMBL4285250,COCCN/C(=C1/N=CN(CCOC)C1=O)c1cc2ccccc2[nH]1,S1
CHEMBL4285251,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)CC,S1
CHEMBL4285252,O=C(N/N=C/c1ccc2no[n+]([O-])c2c1)c1ccccc1N1C(=O)c2ccccc2C1=O,S1
CHEMBL4285253,COc1ccc(-c2nc(C)ccc2OCc2cccc(C)n2)cc1,S1
CHEMBL4285325,CNC(=O)C1CN(CC(=O)Nc2cc(C)c(Cl)cc2OC)c2ccccc2O1,S1
CHEMBL4285326,O=C1CCCCN1c1ccc(C#Cc2c(F)cccc2F)cc1,S1
CHEMBL4285327,COc1cc(/C=C/C(C)=O)ccc1OCc1cn(-c2ccc(NC(=O)c3ccccc3)cc2)nn1,S1
CHEMBL4285328,COc1cc(-c2nc(/C=C/C(=O)c3ccc(F)cc3)cc3c2[nH]c2ccccc23)ccc1F,S1
CHEMBL4285413,CCCCCN(CC1CCN(Cc2ccccc2)CC1)C(C)=O,S1
CHEMBL4285414,O=C(N/N=C/c1ccc(Br)cc1)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,S1
CHEMBL4285415,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](O)[C@]4(CO4)[C@@H]3C[C@H]12,S1
CHEMBL4285416,CN(CCCCC(=O)N1CCN(c2c3c(nc4cc(Cl)ccc24)CCCC3)CC1)Cc1cn(-c2ccnc3cc(Cl)ccc23)nn1,S1
CHEMBL4285417,C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cc[nH]c3nccc2-3)n1,S1
CHEMBL4285500,C[C@@H](c1ccccc1)N(C)c1nc(NCCN(C)C)nc(Oc2c(F)c(F)c(F)c(F)c2F)n1,S1
CHEMBL4285501,FC(F)(F)Oc1ccc(Oc2ccc(CN3CCC4(CC3)OCCO4)cc2)cc1,S1
CHEMBL4285502,CO/N=C1\C=C[C@]23C[C@H]4C[C@H](O[C@@]4(C)C2)[C@H]3[C@]1(C)CCC(=O)Nc1c(O)ccc(C(=O)O)c1O,S1
CHEMBL4285503,CCCS(=O)(=O)Nc1ccc2nc(-c3ccc(Cl)cc3)c(CN3CCN(C(C)=O)CC3)n2c1,S1
CHEMBL4285586,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NC1Cc2ccccc2C1)C(C)C,S1
CHEMBL4285587,O=S1(=O)CCCCN1C[C@H](O)Cn1c2ccccc2c2ccccc21,S1
CHEMBL4285588,Nc1nc2oc3ccc(C4CCC5(CC4)OCCO5)cc3c(=O)c2cc1C(=O)O,S1
CHEMBL4285589,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)CNC(=O)[C@@H]4CCCN4C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@H](CS)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC3=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2)NC1=O,S1
CHEMBL4285665,COc1cccc(/C=C/CN(C)Cc2ccc3c(c2)OCCO3)c1.Cl,S1
CHEMBL4285666,Fc1ccc(C(Cn2c[n+](Cc3ccc(Cl)c(Cl)c3)cn2)OCc2ccc(Cl)c(Cl)c2)c(F)c1.[Cl-],S1
CHEMBL4285667,N#C/C(=C\c1cccc2cnccc12)c1c[nH]c2c(CN3CCCC3)cccc12,S1
CHEMBL4285668,C=C1CC[C@H]2[C@@](C)(CCC[C@@]2(C)C(=O)O)[C@@H]1CC/C(C)=C/C(=O)O,S1
CHEMBL4285745,COc1cc(C(=O)Nc2nc(CN3CCCCCC3)cs2)on1,S1
CHEMBL4285746,Cc1sc2cc1C1=C(CCC1)c1cc(sc1C)C(=O)[C@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](CCCN)NC2=O,S1
CHEMBL4285747,Cc1cc(-c2ccc3c(c2)CCC3N2CCC(N(C)C(=O)N[C@@H](C)c3ccc(C#CC4CC4)c(Cl)c3Cl)C2)ncn1,S1
CHEMBL4285748,COc1ccccc1COC1CCC(Oc2cc(OC)c(CCNC(C)=O)c(-c3cccc(F)c3)c2)CC1,S1
CHEMBL4285749,CN(C)CCOC(=O)/C=C/c1ccc2occ(C(=O)Nc3ccc(Cl)cc3)c(=O)c2c1,S1
CHEMBL4285750,O=[N+]([O-])c1ccc(-c2cc3c(Nc4ccc(OCc5ccc(Cl)c(Cl)c5)c(Cl)c4)ncnc3s2)cc1,S1
CHEMBL4285751,N#Cc1cnn(-c2ccc(F)cc2)c1NC(=O)c1cc2cc([N+](=O)[O-])ccc2oc1=O,S1
CHEMBL4285752,O=C1c2ccccc2C(=O)c2sc(-c3ccncc3)nc21,S1
CHEMBL4285837,CCc1cc2nccc(Nc3n[nH]c(C)c3C)c2cc1S(=O)(=O)C(C)(C)C,S1
CHEMBL4285838,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1NC(=S)NCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,S1
CHEMBL4285839,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4c3OCCO4)CC1)[C@H]1C=C[C@@H]2C1,S1
CHEMBL4285840,O=C(O)c1ccnc(-n2nccc2OCc2ccc3cn[nH]c3c2)c1,S1
CHEMBL4285841,CNc1cc(Nc2cccc3c2OCCO3)nn2c(C(=O)NC3CC3)cnc12,S1
CHEMBL4285842,COc1ccc(-n2c(=O)c(C(=O)Nc3ccc(Oc4ccnc5c4ccn5C)cc3)cc3cccnc32)cc1,S1
CHEMBL4285843,COC(=O)c1sc(-c2cccc(OC)c2)cc1Nc1cc(OC)c(OC)c(OC)c1,S1
CHEMBL4285926,CC1(C)CC(=O)C(=CNc2ccc([N+](=O)[O-])cc2F)C(=O)C1,S1
CHEMBL4285927,Cc1cc(-c2nnn[nH]2)ccc1-c1ncc(-n2ccnc2)cc1Cl,S1
CHEMBL4285928,Nc1oc2cnccc2c1Nc1cc(F)c(F)c(Br)c1,S1
CHEMBL4285929,CC(=O)O[C@H]1C(=O)C[C@@H]2C(=CC[C@H]3[C@@]2(C)C(=O)C[C@]2(C)C(C(C)=O)=CC[C@@]32C)C1(C)C,S1
CHEMBL4285930,CC(=O)n1cc(C#N)c2cccnc21,S1
CHEMBL4285931,COc1ccc2cc(-c3cn(CC(=O)N[C@@H]4c5cc6c(cc5[C@@H](c5cc(OC)c(OC)c(OC)c5)[C@H]5C(=O)OC[C@@H]54)OCO6)nn3)ccc2c1,S1
CHEMBL4286007,C#CCCCC(=O)O[C@@H]1CC[C@]2(C)C[C@H]3OC(=O)C(=C)[C@H]3C[C@H]2C1=C,S1
CHEMBL4286008,CC(C)CC#Cc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1,S1
CHEMBL4286009,COc1ccc(-n2c(=O)c(C(=O)Nc3ccc(Oc4ccnc5cc(OCCCN6CCCCC6)c(OC)cc45)c(F)c3)cc3cccnc32)cc1,S1
CHEMBL4286010,Cc1cccc(-c2cccc(COc3ccc(C#CC(=O)O)cc3)c2)c1,S1
CHEMBL4286011,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(NC(C)(C)C)ncc32)cc1,S1
CHEMBL4286086,Cc1ccc(-c2nc3ccc(-c4ccccc4)cn3c2CN2CCOCC2)cc1,S1
CHEMBL4286087,CCOc1ccc(-n2c(NNC(=S)Nc3cccc(C(=O)O)c3)nc3ccccc3c2=O)cc1,S1
CHEMBL4286088,CCC(/C=C1\Oc2ccc(-c3ccccc3)cc2C1CC)=C\c1oc2ccc(-c3ccccc3)cc2[n+]1CC.O=[N+]([O-])[O-],S1
CHEMBL4286089,COc1cccc(/C=C2\CCC/C(=C\c3cc(Cl)cc(Cl)c3)C2=O)c1OC,S1
CHEMBL4286090,CCOC(=O)c1c(-c2ccc(Cl)c(Cl)c2)[nH]c2c1cc(O)c1ccccc12,S1
CHEMBL4286170,Cc1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(C)c2=O)no1,S1
CHEMBL4286171,O=c1cc(Sc2ccc(-c3cccc(C(F)(F)F)c3)cc2)[nH]c(=O)n1O,S1
CHEMBL4286172,Cc1c(OC[C@H](C)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,S1
CHEMBL4286173,CCOP(=O)(OCC)C(Nc1ncccn1)c1ccc(C)cc1,S1
CHEMBL4286174,Fc1ccc2[nH]cc(CCCN3CCN(c4ccccc4-c4ccccc4)CC3)c2c1,S1
CHEMBL4286269,O=C1C(=O)N(CCCCCCN2C(=O)C(=O)c3cc(F)ccc32)c2ccc(F)cc21,S1
CHEMBL4286270,CC[C@H](C)[C@@H](C(=O)O[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)/C=C/C(=O)N1CCOCC1)N(C)C,S1
CHEMBL4286271,CC(=O)O/N=C1\CC[C@]2(C)[C@H]3CC=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(C(=O)Nc5ccccc5C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,S1
CHEMBL4286272,Cn1cnc(C(=O)NNC(=O)COc2c(F)cc(C(=O)c3ccc(F)cc3)cc2Cl)c1,S1
CHEMBL4286273,CN[C@@H](C)C(=O)N[C@@H](CCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(N)=O,S1
CHEMBL4286358,CC1(C)[C@H]2CC[C@]1(C)[C@H](OC(=O)CN1CCCC1)C2,S1
CHEMBL4286359,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)noc2C(F)(F)F)cc1,S1
CHEMBL4286360,CCc1ccc(C(=O)c2[nH]c3ccccc3c2C[C@H]2NC(=O)N(CC)C2=O)s1,S1
CHEMBL4286361,CS(=O)(=O)N(CC(O)Cn1c2ccccc2c2ccccc21)C1(C(F)(F)F)CCC1,S1
CHEMBL4286362,COc1cc(/C=N/n2cnnc2)c2c(c1OCc1cccc(Cl)c1)CN1CCc3cc4c(cc3C1C2)OCO4,S1
CHEMBL4286363,C/N=C(/NC)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,S1
CHEMBL4286448,COc1cc2c(cc1OC)-c1n[nH]c(/C=C3\C(=O)Nc4cc(Cl)ccc43)c1C2,S1
CHEMBL4286449,Cc1cccc(Cl)c1OCCOCCNC[C@H](O)c1ccccc1,S1
CHEMBL4286450,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1OC(=O)CSc1ccc(F)cc1,S1
CHEMBL4286451,Fc1cccc(F)c1C#Cc1ccc2ncccc2c1,S1
CHEMBL4286452,CC1(C)CN=C(N2CCN(c3ncnc4sc(CCCl)cc34)CC2)S1,S1
CHEMBL4286544,CNc1nc(Nc2ccc(-n3cnc(C)n3)c(F)c2)nc2c1C(C)(C)CCN2c1ccc(F)cc1,S1
CHEMBL4286545,O=C1Nc2ccccc2/C1=C\C(=O)c1ccc(F)cc1,S1
CHEMBL4286546,Fc1[nH]nnc1-c1ccnc(-c2cn(CCc3cccc4ccccc34)cn2)c1,S1
CHEMBL4286547,NC(=O)c1c(F)ccc(OCc2cc(-c3cccc(Cl)c3)no2)c1F,S1
CHEMBL4286621,Nc1cc(C(F)F)c(-c2nc(N3C4CCCC3COC4)nc(N3C4CCCC3COC4)n2)cn1,S1
CHEMBL4286622,Cc1ccc(/C(=N/O)n2c(C)cc(=O)[nH]c2=O)cc1,S1
CHEMBL4286623,CC1=C(C(=O)OCC2CCN(C(=O)OC(C)(C)C)CC2)[C@H](c2cccc(Br)c2)C2=C(CC(C)(C)CC2=O)N1,S1
CHEMBL4286624,Cn1nc(-c2ccc(O)c(O)c2)cc1-c1coc2ccccc2c1=O,S1
CHEMBL4286625,CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(-c2cnc3cccnc3c2)cn1,S1
CHEMBL4286711,NS(=O)(=O)c1ccc(CCNC(=O)NCCCc2ccc(Cl)cc2)cc1,S1
CHEMBL4286712,CC(C)(C)CC#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1,S1
CHEMBL4286713,COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)C1CC1,S1
CHEMBL4286714,COCN1C(=O)O[C@@H]2C[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(OC)cc3)C[C@@H]21,S1
CHEMBL4286715,Oc1cc(-c2cn[nH]c2)ccc1-c1ccc(N2C[C@H]3CNC[C@H]3C2)nn1,S1
CHEMBL4286716,COc1cc(C(c2nnnn2C2CCCCC2)N2CCc3c([nH]c4ccccc34)C2)cc(OC)c1OC,S1
CHEMBL4286791,C[P+](C)(C)CCSC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CSCC[P+](C)(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CSCC[P+](C)(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CSCC[P+](C)(C)C)C(N)=O.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,S1
CHEMBL4286792,N=C1N[C@H]2[C@H](CN3C(=O)CCC3=O)NC(=N)N3C[C@H](NC(=O)c4cccc(C(F)(F)F)c4)C(O)(O)[C@]23N1,S1
CHEMBL4286793,O=c1cc(-c2ccc(OCCCc3cn(CCOCCOc4ccc5c(=O)cc(-c6ccccc6)oc5c4)nn3)cc2)oc2cc(F)ccc12,S1
CHEMBL4286794,COc1ccc(N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)NS(=O)(=O)N2CCCc3ccccc32)cc1,S1
CHEMBL4286795,Cn1ccc2cc(NC(=O)OC3CCCC3)ccc21,S1
CHEMBL4286796,COc1ccccc1O[C@H]1CCCN(S(=O)(=O)c2ccc3c(c2)OCO3)C1,S1
CHEMBL4286797,O=C(NS(=O)(=O)c1c(-c2ccccc2)noc1-c1ccc([N+](=O)[O-])cc1)c1ccc(Cl)s1,S1
CHEMBL4286863,CN1CCN(c2nc(SCc3ccccc3)nc3sc(Nc4ccccc4)nc23)CC1,S1
CHEMBL4286864,CCCCCCCCCCCC1=C(O)C(=O)C2=C(OC(N)=C(C#N)C2CC)C1=O,S1
CHEMBL4286865,CN([C@H](CN1CCOCC1)c1ccccc1)S(=O)(=O)c1ccc2c(c1)OCO2,S1
CHEMBL4286866,O=C1NC(=O)C(c2ccc(O)c([N+](=O)[O-])c2)=C1c1ccc(O)cc1,S1
CHEMBL4286867,O=C(CCCCCCC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)NO,S1
CHEMBL4286945,Nc1nc(N2CCCCC2)sc1C(=O)/C=C/c1ccccc1,S1
CHEMBL4286946,O=c1cc(Cc2ccc(-c3cccc(Cl)c3)cc2)[nH]c(=O)n1O,S1
CHEMBL4286947,C[C@H](Nc1cc(N[C@@H](C)C2CC2)nc(-c2cccc(C(F)(F)F)n2)n1)C1CC1,S1
CHEMBL4286948,CN(c1ccc(-c2ccc(-n3ccc(N)n3)cc2O)nn1)C1CC(C)(C)NC(C)(C)C1,S1
CHEMBL4287034,O=C(N/N=C/c1ccccc1Br)N1N=C(c2ccco2)CC1(O)C(F)(F)F,S1
CHEMBL4287035,CCc1cc(C#N)ccc1COc1ccnn1-c1cc(C(=O)O)ccn1,S1
CHEMBL4287036,Cc1ccc2oc(-c3cccc(Br)c3)cc2c1,S1
CHEMBL4287037,N#CC1(c2cc(Nc3nc(NC4CCC(F)(F)C4)nc(-c4cccc(Cl)n4)n3)ccn2)CC1,S1
CHEMBL4287119,CC(=O)N1CCN(c2ccc(/C=C/c3cc(Cl)cc(-c4cccnc4)c3)cc2)CC1,S1
CHEMBL4287120,CC1=CCCN(CC(O)C23CC4CC(CC(C4)C2)C3)C1,S1
CHEMBL4287121,C[Si](C)(C)c1c(-c2ccccc2)noc1-c1ccc(S(N)(=O)=O)cc1,S1
CHEMBL4287122,N#Cc1cnc(NCc2ccccc2C(F)(F)F)nc1NC[C@]12C[C@@H]3C[C@H](C1)[C@@H](N)[C@@H](C3)C2,S1
CHEMBL4287123,CC(C)C#Cc1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,S1
CHEMBL4287205,CS(=O)(=O)N(Cc1ccco1)CC(O)Cn1c2ccc(F)cc2c2cc(F)ccc21,S1
CHEMBL4287206,Oc1cccnc1CN1CCCC1,S1
CHEMBL4287207,O=C(/C=C/c1ccc(Oc2cc(=O)oc3ccccc23)cc1)/C=C/c1ccccn1,S1
CHEMBL4287208,CN(C)[C@H]1CC[C@H](Nc2ncnc3ccsc23)CC1,S1
CHEMBL4287291,COc1cc(C2C(C#N)=C(N)Oc3[nH]nc(CCC4CCCCC4)c32)cc([N+](=O)[O-])c1O,S1
CHEMBL4287292,COc1ccc(NC(=S)N/N=C/c2ccc(C)cc2)cc1,S1
CHEMBL4287293,CCOC(=O)c1cnc(N2CCN(Cc3cccc(C(=O)OC)c3)CC2)nc1Oc1c(C)cc(-c2ccc(C#N)cc2)cc1C,S1
CHEMBL4287294,CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(/C=N/N4CCN(C(=O)CO)CC4)cc3)c(F)c2)C(=O)O1,S1
CHEMBL4287295,Cc1csc(NC(=O)c2ccc(CNc3ccccc3C)cn2)n1,S1
CHEMBL4287296,CCCCOc1cc(Cl)ccc1COc1ccnn1-c1cc(C(=O)O)ccn1,S1
CHEMBL4287368,CC(C)(Cn1cnc(-c2cc(-c3c[nH]nn3)ccn2)c1)c1ccccc1Cl,S1
CHEMBL4287369,COC(=O)c1cc2c3ccccc3n(Cc3cccc(Br)c3)c2c(-c2cn(C(C)=O)c3ccccc23)n1,S1
CHEMBL4287370,Fc1ccc(-c2c(-c3cc(-c4nn[nH]n4)ccn3)ncn2CCc2ccccc2Cl)cc1,S1
CHEMBL4287371,CC(C)Oc1ccc(-c2cn3c(n2)CCC3)cc1,S1
CHEMBL4287372,COc1ccc(-c2cc(/C=C/C(=O)c3ccccc3)nc3cc(-c4ccccc4)nn23)cc1,S1
